course_id,keyword,rank,page_number,url,title,description,content,duration,skill_level,release_date,views,category,sub_category,author,author_profile
175635,python,412,11,https://www.lynda.com/MariaDB-tutorials/Advanced-Topics-MySQL-MariaDB/175635-2.html,Advanced MySQL and MariaDB,"Learn how to perform a variety of advanced administration tasks in both MariaDB and MySQL, two powerful database solutions that work in slightly different ways.","MySQL and MariaDB are powerful database solutions that operate in slightly different ways. In this course Sheeri K. Cabral compares and contrasts MySQL and MariaDB, and shows you how to perform advanced tasks in each system. First, learn how to install and configure the Sphinx storage engine and HandlerSocket plugin. Then find out how to set up GTIDs (global transaction identifiers) and make replication even easier, especially for failover. Finally, discover how to install and use authentication and audit plugins, and learn how MySQL and MariaDB store geometric and geographical information. These tutorials will help you evaluate these database management systems and find useful new tools and techniques to add to your administrative arsenal. Want more information about MariaDB? Check out Understanding MariaDB for MySQL Users. Topics include: Comparing MariaDB and MySQL Creating and using virtual columns in MariaDB Building Sphinx tables Installing HandlerSocket Setting up GTIDs in MariaDB and MySQL Audit logging in MariaDB and MySQL Using GIS in MariaDB and MySQL",1h 39m,Advanced,10/21/2014,"43,528",Developer,Business Intelligence,Sheeri Cabral,https://www.lynda.com/Sheeri-Cabral/2714292-1.html
169624,python,413,11,https://www.lynda.com/InDesign-tutorials/Creating-Fixed-Layout-EPUBs-InDesign-CC/169624-2.html,InDesign: Creating Fixed-Layout EPUBs,"Learn to create interactive fixed-layout EPUBs in InDesign CC, and preserve your design's integrity across multiple browsers and ereaders.","Create a fixed-layout EPUB with InDesign CC and preserve your design's integrity across multiple browsers and ereaders. In this course, Anne-Marie Concepción compares fixed-layout EPUBs to their ""reflowable"" counterparts; shows how to optimize your existing text and graphics to work in a fixed layout; and demonstrates how to add links, animations, slideshows, pop-ups, video, and sound to create richer and more interactive ebooks. She'll also walk you through the process of exporting and testing your EPUB, as well as opening the EPUB files after export in order to add some finishing touches that InDesign doesn't offer yet, like dual-orientation layouts and customized tables of contents. Topics include: Examining files inside a fixed-layout EPUB Checking fonts for EPUB readiness Working with Typekit fonts Creating and optimizing images Creating a navigational TOC Adding hyperlinks and cross-references Animating objects Creating buttons Adding video and sound Using the new EPUB Interactivity Preview panel Exporting fixed-layout EPUBs Testing and validating EPUBs Editing EPUBs",3h 36m,Beginner,10/14/2014,"116,148",Design,Digital Publishing,Anne-Marie Concepción,https://www.lynda.com/Anne-Marie-Concepcion/107-1.html
96677,python,414,11,https://www.lynda.com/Unity-3D-tutorials/Unity-3D-35-Essential-Training/96677-2.html,Unity 3D: 3.5 Essential Training,"Explores the major features in Unity and applies them to develop a sample game with a lush environment, fully animated characters, and some interactive gameplay.","This course is designed to provide new users with a strong design foundation in Unity 3D 3.5—a game engine for mobile and desktop games and real-time simulations—as well as an introduction to scripting and game functionality. Author Sue Blackman explores the major features in Unity and applies them in actual game situations. She shows how to add lights, texture, multiple views, and effects like fire and smoke to each scene and employ reusable assets. The end result is a sample game with a lush environment, fully animated characters, and some basic interactive gameplay. Topics include: Understanding game and level design theory Organizing your project in Unity Creating and transforming objects Setting up the geometry Painting in terrain, textures, and trees Adjusting the render settings Importing terrains Creating a first-person controller Building projectiles with JavaScript Creating materials and shaders Lighting the game Working with cameras and multiple views Animating characters and assets Creating fire with particle systems Managing the GUI (graphical user interface)",10h 52m,Beginner,7/19/2012,"522,515",3D + Animation,Games 3D + Animation,Sue Blackman,https://www.lynda.com/Sue-Blackman/1297289-1.html
174491,python,415,11,https://www.lynda.com/Grasshopper-tutorials/Up-Running-Grasshopper/174491-2.html,Learning Grasshopper,"Learn the basics of using Grasshopper, the visual programming add-on to Rhino, to create complex 3D models with simple math, algorithms, and repeating forms.","Grasshopper—a plugin for the Rhinoceros 3D modeling package—is a graphical algorithm editor that takes advantage of Rhino's existing tools. Grasshopper offers new ways to expand and control the 3D design and modeling processes, including automating repetitive processes; generating geometry through mathematical functions; quickly making changes to complex models; and creating complex forms through repetitions of simple geometry. Grasshopper requires no programming or scripting knowledge, but still allows designers a high degree of flexibility in creating both simple and complex forms. So join author Chris Reilly for this quick course, and get up and running with Grasshopper, fast. Topics include: What is Grasshopper? What's an algorithm? Setting input data Using data matching Looking at mathematical and logical functions Analyzing curves and surface data Working with transformations Manipulating the Data Tree",3h 54m,Appropriate for all,9/26/2014,"395,187",CAD,Product Design,Chris Reilly,https://www.lynda.com/Chris-Reilly/584081-1.html
159633,python,416,11,https://www.lynda.com/CentOS-tutorials/Up-Running-CentOS-Linux/159633-2.html,Learning CentOS Linux,"Learn how to install CentOS, perform common admin tasks from the command line, and get popular services running.","Linux is more than a niche alternative. It's popular for desktops and crucial for software development. CentOS is a Linux distribution (derived from Red Hat Enterprise Linux) that is popular with system admins, dev ops engineers, and home users alike. This course shows you how to install and make your way around CentOS 7, perform common tasks from the command line, and get a firewall, a web server, and shared folders up and running. Author Scott Simpson also discusses security-enhanced Linux (SELinux), which adds an additional level of security to CentOS. Topics include: What is CentOS? Installing CentOS Configuring networking with DHCP or a static IP Connecting remotely Working with SELinux Setting up a firewall Setting up a web server Connecting to shared folders Launching the graphical user interface (GUI) Troubleshooting",1h 32m,Beginner,8/28/2014,"398,750",IT,IT and Hardware,Scott Simpson,https://www.lynda.com/Scott-Simpson/578025-1.html
170337,python,417,11,https://www.lynda.com/Developer-tutorials/Computer-Forensics-Essential-Training/170337-2.html,Learning Computer Forensics,Learn how to acquire and analyze data from computers or storage devices with computer forensics.,"Computer forensics is used to find legal evidence in computers or storage devices. Although this course won't teach you how to become a digital forensics detective, it will cover the basics of this growing (and exciting) technical field. Author Jungwoo Ryoo reviews the basics: the goals of computer forensics, the types of investigations it's used for, a forensic investigator's typical toolset, and the legal implications of this type of work. Then he'll show how to prepare for an investigation; acquire data ""live"" while the system is running, statically from a hard drive, or from a remote machine; make sure data is kept in its original state with software and hardware write blockers; analyze the data; and create a report of your findings. Jungwoo uses a combination of open-source and commercial software, so you'll be able to uncover the information you need with the tools that are in your budget. Topics include: Understanding computer forensics Understanding partitioning Using a hex editor Preparing a target drive Acquiring data Ensuring data integrity with hashing Indexing and searching Generating a report",1h 57m,Intermediate,8/20/2014,"349,839",IT,IT and Hardware,Jungwoo Ryoo,https://www.lynda.com/Jungwoo-Ryoo/3280559-1.html
149042,python,418,11,https://www.lynda.com/Software-Development-tutorials/Programming-Foundations-Data-Structures/149042-2.html,Programming Foundations: Data Structures,Gain a deeper understanding of how computer programs store and manipulate data internally.,"Once you get past simplistic computer programs with one or two variables, you'll use a data structure to store the values—and groups of values— in your applications. While they are sometimes taken for granted in modern programming environments, a deeper understanding of data structures is vital for any programmer who wants to know what's going on ""under the hood"" and understand how to defend the choices they've made for performance and efficiency. Simon Allardice offers that understanding to you in this Foundations of Programming course. Starting with simple ways of grouping data like arrays and structs, together you'll explore gradually more complex data structures, like dictionaries, sets, hash tables, queues and stacks, links and linked lists, and trees and graphs. Simon keeps the lessons grounded in the real world and answers the ""why"" behind many data-structuring decisions: Why use a hash table? Why is a set useful? Why avoid arrays? When you're finished with the course, you'll have a clear understanding of data structures and understand how to use them in whatever language you're programming in, today or 5 years from now. Topics include: What is a data structure? Using C-style structs and arrays Sorting and searching arrays Working with singly and doubly linked lists Using stacks for last-in, first-out (LIFO) structures Using queues for first-in, first-out (FIFO) structures Working with hash tables Understanding binary search trees (BSTs) Learning about graphs",2h 29m,Intermediate,6/10/2014,"720,094",Developer,Programming Foundations,Simon Allardice,https://www.lynda.com/Simon-Allardice/21-1.html
166782,python,419,11,https://www.lynda.com/OpenGL-tutorials/Up-Running-OpenGL/166782-2.html,Learning OpenGL,"Learn how to render real-time 2D and 3D graphics with OpenGL, the world standard API for cross-platform graphics.","Ready to take your graphics to the next level? Get up and running with OpenGL, the cross-language, multiplatform API for rendering 2D and 3D computer graphics. OpenGL is widely used in CAD, virtual reality, scientific visualization, and video games, where it is particularly useful for game developers who benefit from its hardware-accelerated rendering and advanced programmable pipeline. In this course, Pablo Colapinto will show you how to render real-time content, starting with building a window for your graphics with the GFLW library. Then he'll focus on drawing in 2D and 3D with both the legacy immediate mode and the more modern method of using buffer objects. Plus, learn about texturing and lighting with the GLSL shading language, and accepting keyboard and mouse input for increased interactivity. Start accelerating your graphics with OpenGL today. Topics include: What is OpenGL? Setting up an OpenGL workflow Creating a window with GLFW Working with geometric primitives Rotating, translating, and scaling Understanding matrix transformations Creating mesh data structures Buffering mesh data Getting mouse and keyboard input",1h 45m,Intermediate,8/5/2014,"174,537",Developer,Games,Pablo Colapinto,https://www.lynda.com/Pablo-Colapinto/2982117-1.html
163417,python,420,11,https://www.lynda.com/Remote-Desktop-tutorials/Learning-Apple-Remote-Desktop/163417-2.html,Learning Apple Remote Desktop,"Monitor, control, and install software on all the Mac computers on your network, without ever leaving your desk, using Apple Remote Desktop (ARD).","Remote administration is a science akin to magic for most computer users. Apple Remote Desktop (ARD) puts the power of remote administration in your hands, offering an easy way to manage all the Mac computers on your network without ever leaving your desk. In this course, expert Sean Colins will show you how to install software on many computers at once, monitor activity, assist your users, and effortlessly gather data for all the computers in your environment. Sean also covers ARD's advantages for two types of people outside the IT department: teachers in the classroom and consultants managing client systems. Topics include: What is remote administration? Adding and grouping computers Monitoring, controlling, and locking computers remotely Sending UNIX commands Creating inventory and software reports Finding items on one or many computers Working with a task server Using Remote Desktop in the classroom Deploying with ARD",2h 19m,Intermediate,7/22/2014,"69,828",IT,IT and Hardware,Sean Colins,https://www.lynda.com/Sean-Colins/54-1.html
166506,python,421,11,https://www.lynda.com/Maya-tutorials/Rigging-Quadruped-Maya/166506-2.html,Rigging a Quadruped in Maya,Learn how to rig a four-legged creature (aka a quadruped) in Maya.,"Learn how to rig a four-legged creature (aka a quadruped) in Maya using a fun example: man's best friend. Jason Baskin shows how to rig an entire dog mesh from start to finish in this project-based course. First, you'll learn how to create a basic skeleton, positioning joints to deform the mesh at specific locations and adding controls for the head, neck, and ears. You'll then rig the hind legs, adding subfoot pivots that allow the dog's legs to connect to the ground when walking and running. Jason also covers more advanced techniques, such as creating a ""stretchy"" back and head for more energetic animation and controlling the dog's tags with dynamics. Finally, you'll learn how to bind the mesh to the skeleton, and test the rig by putting it through a simple animation. Topics include: Creating the skeleton Rigging the head, ears, and front and hind legs Working with expressions Adding extended twist functionality Creating an FK/IK tail Making the rig scalable Binding the mesh to the skeleton and painting skin",1h 55m,Intermediate,7/23/2014,"54,012",3D + Animation,Character Animation 3D + Animation,Jason Baskin,https://www.lynda.com/Jason-Baskin/2687154-1.html
167922,python,422,11,https://www.lynda.com/C-tutorials/Learning-C-2014/167922-2.html,Learning C++ (2014),Learn the basics of programming with C++.,"C++ is the gold standard for object-oriented programming languages: an efficient, performance-driven language popular in system software, application software, and even video games. It's a must-know for any modern-day programmer. This course will get you up and running fast. Author Peggy Fisher dissects the anatomy of C++, walking through flow-control features like expressions, loops, decisions, and functions, as well as its object-oriented classes and data structures. Peggy also covers file manipulation, error handling, and further resources to get you started on your own. Topics include: Downloading and exploring the C++ IDE Working with loops Using predefined functions Creating custom functions Creating and instantiating classes Working with external files",2h 36m,Beginner,7/10/2014,"1,018,055",Developer,Programming Languages,Peggy Fisher,https://www.lynda.com/Peggy-Fisher/2975371-1.html
168701,python,423,11,https://www.lynda.com/Video-Motion-Graphics-tutorials/Motion-Design-Insights-NAB-2014/168701-2.html,Motion Design Insights: NAB 2014,"Hear about industry trends and the new creative techniques mograph artists are using to create the innovative music videos, commercials, and films for some of the biggest brands in the world.","Every year at NAB, MAXON brings motion graphics and VFX artists together for the C4D Live presentation. In this Motion Design Insights course, we get them in the same room. Hear about industry trends and the new creative techniques mograph artists are using to create today's innovative music videos, commercials, and films. Jeremy Cox, art director at Imaginary Forces, and Brandon Parvini, founder of Ghost Town Media, address the big questions, like what motion graphics means now and where the industry is headed, and the day-to-day issues that come up in motion design, like pitching to clients, dealing with media overload, and finding new sources of inspiration.",16m 55s,Appropriate for all,6/20/2014,"2,022",Video,Motion Graphics,Jeremy Cox Brandon Parvini,https://www.lynda.com/Jeremy-Cox/3237030-1.html
71929,python,424,11,https://www.lynda.com/SQL-Server-2008-tutorials/essential-training/71929-2.html,SQL Server 2008 Essential Training,"Explores all the major features of SQL Server 2008, beginning with core concepts.","In SQL Server 2008 Essential Training, Simon Allardice explores all the major features of SQL Server 2008 R2, beginning with core concepts: installing, planning, and building a first database. Explore how Transact-SQL is used to retrieve, update, and insert information, and gain insight into how to effectively administer databases. The course also covers features outside SQL Server's database engine, including technologies that have grown up around it: SQL Server Reporting Services and Integration Services. Exercise files are included with the course. Topics include: Using T-SQL (Transact-SQL) Managing databases with SQL Server Management Studio Understanding database normalization Using SELECT statements Building indexes Monitoring database size and integrity Backing up and restoring databases Creating functions and stored procedures Managing database permissions Creating and formatting reports Adding charts to reports Creating and executing a simple SSIS package",6h 54m,Beginner,12/15/2010,"1,411,843",Business,Servers,Simon Allardice,https://www.lynda.com/Simon-Allardice/21-1.html
163416,python,425,11,https://www.lynda.com/Mac-OS-tutorials/Imaging-Deploying-Macintosh-Computers/163416-2.html,Imaging and Deploying Macintosh Computers,"Learn how to create a master image you can deploy on Macs throughout your organization, and other Mac networking tips.","Faced with deploying a Macintosh network of dozens, hundreds, or even thousands of computers? Imaging your systems can help. Imaging saves you time and gives your users a consistent experience at every workstation. Sean Colins has been performing system admin tasks like imaging for nearly twenty years. Here, he shares his techniques for creating a master image you can deploy throughout your organization. These include restoring a Mac to a standard configuration, with or without a network; one-to-one deployments; building a portable hard drive that will help you troubleshoot issues on the go; rebooting troubled systems over the network; and adopting a modular workflow that will save you time building masters. Topics include: Exploring the monolithic and modular imaging methodologies Working with Fusion Drives and Recovery partitions Ensuring physical security and installing a firmware password Choosing source hardware Installing apps Building a complete monolithic master for imaging Deploying apps and accounts in a modular master system Building a base master Performing hard-drive-to-hard-drive imaging Exploring VLANs Performing network-to-network imaging Deploying using NetInstall or DeployStudio across a network",4h 50m,Intermediate,7/16/2014,"84,538",IT,IT and Hardware,Sean Colins,https://www.lynda.com/Sean-Colins/54-1.html
149250,python,426,11,https://www.lynda.com/Business-Online-Marketing-tutorials/Writing-Marketing-Copy/149250-2.html,Learning to Write Marketing Copy,Learn how to craft compelling marketing copy to engage with your customers.,"Copy is the heart and soul of almost every marketing endeavor. Get a great foundation for all your campaigns with this course. Ian Lurie shows how to write copy that tells your story and sells your product or brand. Learn about the different types of copywriting, the benefits of drafting on paper (yes, paper!), observing general rules, writing headlines, selling the page, and rewriting existing copy to optimize it for different outlets and platforms. Ian shows how to manage a copyediting team, a brand voice, and an editorial calendar. Topics include: What is copywriting? Writing the first draft Writing and testing headlines Structuring copy for print vs. online delivery Using typography effectively Rewriting copy Managing a team of copywriters",1h 51m,Appropriate for all,5/30/2014,"526,074",Marketing,Content Marketing,Ian Lurie,https://www.lynda.com/Ian-Lurie/1939370-1.html
158377,python,427,11,https://www.lynda.com/ASP-NET-tutorials/Learning-ASP-NET/158377-2.html,Learning ASP.NET,"Explore ASP.NET, including the structure behind robust ASP.NET applications and the tools you need to manage data, construct APIs, and establish real-time web connections.","ASP.NET is Microsoft's framework for building robust web applications. In this course, Michael Sullivan introduces the basics to get up and running with ASP.NET, exploring the framework and IDE, the structure behind ASP.NET applications, and the tools you need to manage data, construct APIs, and establish real-time web connections. Plus, get hands-on practice in the final chapter, in which Michael issues a coding challenge. Topics include: Exploring .NET in general and ASP.NET in particular Creating controllers and views Working with models and forms Managing data Creating web APIs Establishing connections with SignalR",2h 31m,Beginner,5/2/2014,"490,045",Developer,Web Development,Michael Sullivan,https://www.lynda.com/Michael-Sullivan/2858276-1.html
151707,python,428,11,https://www.lynda.com/API-tutorials/Up-Running-Cloud-Service-APIs/151707-2.html,Learning Cloud Service APIs,"Learn to identity the most useful APIs available for your web applications, including services from Google, iOS and Android, Facebook and Twitter, Citrix, and even the US government.","The number of cloud service APIs grows every day. It's hard to believe so many companies are giving away their data for free. But not all APIs are created equal. In this course, Joe Lowery helps you sort through the clutter and identify the most useful APIs available for your web applications. First, there are the popular Google cloud services and device-specific APIs for iOS, Android, and Windows Phone. Then there are APIs to connect to followers on platforms like Facebook and Twitter and even pull images from Flickr. For some really interesting data, Joe shows how to access corporate APIs from companies like Citrix and General Motors. (Imagine getting vehicle data straight from GM.) Last, he shows how to leverage public sector APIs and mine data from the national census, weather bureaus, and even federal job boards. Learn how to make your web projects stand out with cloud services. Topics include: Working with Google Cloud APIs Connecting to mobile devices via APIs Interfacing with Facebook and managing a Twitter feed Utilizing the Google infrastructure in your own apps Working with the General Motors API Understanding public sector APIs",1h 25m,Intermediate,3/25/2014,"94,873",Developer,Cloud Computing,Joseph Lowery,https://www.lynda.com/Joseph-Lowery/61-1.html
156166,python,429,11,https://www.lynda.com/Web-Interaction-Design-tutorials/JavaScript-Templating/156166-2.html,JavaScript: Templating,Get a look at popular JavaScript template solutions for modern web apps that consume and display data.,"JavaScript templates take simple web apps to the next level, keeping your application logic separate from your presentation and your HTML and JS files clean. This course provides a look at popular JavaScript template solutions for modern web apps that consume and display data. Joe Marini reviews four popular templating libraries: JQuery Template, a simple solution that plugs straight into jQuery; Handlebars and Mustache, which provide greater flexibility; and Dust, the templating engine for more complex scenarios. Topics include: What is templating? Defining templates in jQuery Template Using simple Mustache templates with sections and conditions Adding conditionals and loops to Handlebars templates Working with Dust templates",1h 57m,Intermediate,4/25/2014,"152,072",Web,Interaction Design,Joe Marini,https://www.lynda.com/Joe-Marini/85-1.html
149842,python,430,11,https://www.lynda.com/Maya-tutorials/Facial-Rigging-Maya/149842-2.html,Rigging a Face in Maya,Use blend shapes and a joint-based approach to build facial controls that are versatile and easy to use.,"Robust facial rigs are vital to character expression and a natural and necessary addition to any stable body rig. There are two primary approaches to facial rigging: shapes and joint-based setups. Blend shapes are typically not supported by gaming engines, so it's important to learn both approaches. This course shows how to use each method to build facial controls that are versatile and easy to use. Jason Baskin shows how to use blend shapes to control expressions, and create a library of morph targets with the Cluster and Lattice tools and the Wrap and Wire deformers. Then learn how to connect eyes, eyelids, and other features to GUI controls that animators can use to manipulate the character's expressions however they like. Last, Jason explores a joint-based approach that allows you to sculpt the underlying facial structure before attaching it to the final mesh. Topics include: Understanding morph targets Using Soft Select, Artisan Sculpt tools, and symmetry options Splitting symmetrical shapes into asymmetrical pairs Connecting eye rotation to the GUI Working with eyelids, using blend shapes or fan joints Creating a basic UI control Connecting controls Orienting joints and creating a support structure Attaching joints to the support structure Binding joints to the final mesh Balancing shape fidelity with rig density and usability",2h 38m,Intermediate,3/26/2014,"72,543",3D + Animation,Character Animation 3D + Animation,Jason Baskin,https://www.lynda.com/Jason-Baskin/2687154-1.html
158309,python,431,11,https://www.lynda.com/AppleScript-tutorials/Up-Running-AppleScript/158309-2.html,Learning AppleScript,Learn how to build a real-world automation script with AppleScript.,"AppleScript is the automation language for Mac OS X. Smart Mac owners use it to save time on repetitive tasks and control the many other applications that live on your system, including the Adobe and Microsoft Office suites. This project-based course shows how to build a real-world app that adds metadata and a watermark to image files, using some built-in logic to discover whether the users have Photoshop installed on their computer. Using this example script, author Scott Simpson walks you through the syntax, features, and common gotchas of AppleScript. Topics include: What is AppleScript? Using comments, variables, text, and numbers Working with files and folders Using conditionals and creating loops Building functions Controlling other programs with AppleScript Preventing and catching errors Distributing your AppleScript application",1h 42m,Beginner,3/24/2014,"128,744",Developer,IT and Hardware,Scott Simpson,https://www.lynda.com/Scott-Simpson/578025-1.html
154415,python,432,11,https://www.lynda.com/Developer-Web-Design-tutorials/Up-Running-CoffeeScript/154415-2.html,Learning CoffeeScript,"Learn about CoffeeScript, a language that compiles into JavaScript and allows you to write fast, efficient, and beautiful JavaScript code.","Learning CoffeeScript allows front-end developers to write JavaScript more beautifully and efficiently. It gives your code an extra zing. This course teaches the best features from the CoffeeScript language, like splats and ranges, plus how to write common JavaScript commands more efficiently using CoffeeScript. Author Ray Villalobos also shows how to work with Gulp.js, a streaming build system for not only CoffeeScript, but also Sass, LESS, JavaScript, and CSS. Topics include: What is CoffeeScript? Setting up a project with Gulp.js Adding CoffeeScript to your workflow Dealing with array ranges Working with conditional statements Using loops Working with splats",1h 48m,Intermediate,3/28/2014,"55,334",Developer,Web Design,Ray Villalobos,https://www.lynda.com/Ray-Villalobos/832401-1.html
149837,python,433,11,https://www.lynda.com/Java-tutorials/Java-EE-Web-Services/149837-2.html,Java EE: Web Services,"Explore the concepts, syntax, commands, and tools that allow you to communicate and share data between applications with Java EE web services.","Most Java EE APIs are presentation-oriented. But there's another category of service-oriented features that provide data and other services to mobile and desktop ""rich"" applications. This course explores web services: the concepts, syntax, commands, and tools that allow you to communicate and share data between applications. Author Patrick Royal explores protocols like SOAP and REST and shares simple programming tips for writing web services that are as efficient as possible. He also reveals his favorite extensions for increasing the compatibility of your services. This course includes a series of hands-on practice activities (challenges) that let you test your understanding along the way. Topics include: What are Java EE web services? Creating a simple service Building, packaging, and deploying your service Understanding the basic syntax Working with WSDL (Web Service Definition Language) Exploring SOAP (Simple Object Access Protocol) Exploring the syntax and design of REST (Representation State Transfer) Programming a web service in Java EE Debugging and optimizing your code",2h 25m,Intermediate,2/28/2014,"497,826",Developer,Programming Languages,Patrick Royal,https://www.lynda.com/Patrick-Royal/2069120-1.html
147014,python,434,11,https://www.lynda.com/ArcGIS-tutorials/Up-Running-ArcGIS/147014-2.html,Learning ArcGIS,"Learn how to organize, display, analyze, and map geospatial data with ArcGIS.","Get up and running with ArcGIS, a true geographic information system (GIS) that allows you to dig into highly accurate geospatial data in a way other mapping applications can't compete with. It's great creating maps, analyzing data for land use studies and other reports, and preparing data for use in an application or database. Let Adam Wilbert show you how to display, analyze, and illustrate geospatial data with ArcGIS. He explores how to import data from multiple sources, manage it with the ArcGIS catalog, and then start making maps. Learn how to lay out your data in the ArcMap component; add symbols, scale bars, and legends; and get your maps out of ArcGIS and into the real world, whether it's for printing or export to another application. Topics include: Understanding vector vs. raster data Modifying metadata Adding data to a map Importing data from online providers Labeling features Joining data Clipping data to a study area Working with map layouts Creating a legend Printing and exporting the map to a file",3h 13m,Beginner,3/11/2014,"347,017",Business,GIS,Adam Wilbert,https://www.lynda.com/Adam-Wilbert/759495-1.html
149249,python,435,11,https://www.lynda.com/Maya-tutorials/Maya-Tips-Tricks/149249-2.html,Maya: Workflow Tips,"A collection of over 40 tips and tricks will help you work smarter, not harder, and build more sophisticated models in Maya.","Do you want to make working in Maya easier and more efficient? This collection of over 40 tips and tricks will help you work smarter, not harder. Aaron F. Ross shares his productivity tips for creating, merging, and archiving projects; customizing the interface; and adjusting preferences to set up Maya just the way you like it. Learn how to enable versioning and define hot keys that will place often hidden commands right at your fingertips. Plus, Aaron will show you how to integrate with other applications, optimize Maya's performance, create scene references and proxies, and lay out heavy scenes with assemblies. Topics include: Managing projects assets Versioning scenes Importing, exporting, and sending scenes to other applications Referencing files Populating a master scene with assembly references Loading and unloading modules Setting options for new scenes Customizing Maya's interface",2h 44m,Beginner,2/13/2014,"88,364",3D + Animation,Animation 3D + Animation,Aaron F. Ross,https://www.lynda.com/Aaron-F-Ross/574661-1.html
133330,python,436,11,https://www.lynda.com/Web-Development-tutorials/Foundations-Programming-Web-Security/133330-2.html,Programming Foundations: Web Security,"Learn about the most important security concerns when developing websites, and what you can do to keep your servers, software, and data safe from harm.","Learn about the most important security concerns when developing websites, and what you can do to keep your servers, software, and data safe from harm. Instructor Kevin Skoglund explains what motivates hackers and their most common methods of attacks, and then details the techniques and mindset needed to craft solutions for these web security challenges. Learn the eight fundamental principles that underlie all security efforts, the importance of filtering input and controlling output, and smart strategies for encryption and user authentication. Kevin also covers special considerations when it comes to credit cards, regular expressions, source code managers, and databases. This course is great for developers who want to secure their client's websites, and for anyone else who wants to learn more about web security. Topics include: Why security matters What is a hacker? How to write a security policy Cross-site scripting (XSS) Cross-site request forgery (CSRF) SQL injection Session hijacking and fixation Passwords and encryption Secure credit card payments",3h 33m,Beginner,2/19/2014,"586,802",Developer,Security,Kevin Skoglund,https://www.lynda.com/Kevin-Skoglund/104-1.html
153779,python,437,11,https://www.lynda.com/iOS-tutorials/Teach-Kids-Programming-iOS/153779-2.html,Teaching iOS Programming to Kids,"Help a beginner learn about the code, logic, and interface elements that lie behind iOS apps and games.","Programming is a great way to teach a child problem-solving skills and introduce them to the inner workings of technology. And iOS highlights the usefulness of programming via the immediacy of the iPhone and iPad. In this course, Todd Perkins helps parents, mentors, and educators who are experienced with Objective-C and Xcode pass their coding skills on to a student. Each inquiry-oriented chapter consists of seven parts: Teacher's Guide: Introduces the concepts in the chapter and preps the adult on places where the student might get stuck Try It: Immediately engages the student, showing working code in action Check It Out: Encourages the adult and student to engage with and edit some existing code The Facts: A lecture for the student to watch Extend It: An exploration of expanded and extended concepts Challenge: A hands-on coding challenge for the student Solution: A step-by-step solution presented by the author This course is designed to help you, an expert, help a beginner learn about the code, logic, and interface elements that lie behind iOS apps and games. The structured curriculum supports those who have a solid understanding of the iOS SDK, but don't necessarily know how to teach it effectively to kids.",1h 1m,Beginner,1/17/2014,"42,776",Developer,Programming Languages,Todd Perkins,https://www.lynda.com/Todd-Perkins/118-1.html
158666,python,438,11,https://www.lynda.com/Web-Foundations-tutorials/Web-Technology-Fundamentals/158666-2.html,Web Development Foundations: Web Technologies,A "plain English" guide to the technology and the terminology behind the web.,"You use it every day, for banking, researching, shopping, and social media, but do you really know how the web works? In this course, author James Williamson introduces the technology that makes the web run, the terminology involved, and how it all comes together to power the websites we know and love. He covers the alphabet soup of technologies involved (HTML, CSS, URL, DNS, HTTP, and IPv6), and explains what separates the front end (what we see) from the back end (what we don't) on the web. This course is your ""plain English"" guide to the world of domains, databases, servers, and the technology that makes the web work. Topics include: Working with web clients and servers Exploring HTTP How browsers work Structuring HTML Controlling presentation with CSS Scripting with JavaScript Dealing with data Working with a content management system (like WordPress) Using cloud services",2h 4m,Beginner,12/17/2013,"788,014",Web,Web Foundations,James Williamson,https://www.lynda.com/James-Williamson/128-1.html
109399,python,439,11,https://www.lynda.com/CINEMA-4D-tutorials/CINEMA-4D-Essentials-7-MoGraph-Modeling-Animation/109399-2.html,Cinema 4D Essential Training: 7 MoGraph Modeling and Animation,"Introduces MoGraph, a toolset that allows you to model and animate objects <em>without keyframes</em>, and shows how to use MoGraph to quickly get your characters up and running.","CINEMA 4D Essentials with Rob Garrott is a graduated introduction to this complex 3D modeling, rendering, and animation program, which breaks down into installments that can be completed within 2 hours. This edition introduces MoGraph, a toolset that allows you to model and animate objects without keyframes, and shows how to use MoGraph to quickly get your characters up and running. The first half of the course covers how to clone existing objects, modify them to suit your needs, and bring them to life with effectors, MoGraph's special effects. The second half of the course demonstrates how to create movement and abstract animation with MoGraph. Topics include: Using the Cloner object Understanding the MoGraph Selection tool Animating a logo with the Fracture object Creating movement with the Time effector Animating with the Matrix object",56m 13s,Beginner,9/28/2012,"46,477",3D + Animation,Motion Graphics 3D + Animation,Rob Garrott,https://www.lynda.com/Rob-Garrott/663637-1.html
